# title: 2022-12-23 exclusion
# label: exclusion
# status: passed
# reason: candidate-aware exclusion copied from combined sensitivity with candidate bins set to candidate coupling
# frequency_axis_unit: Hz
# frequency_offset (MHz): 1.348568
# frequency_grid_RBW (Hz): 2
# columns: frequency_minus_offset, frequency, combined_limit, valid_mask, candidate_mask
# units: Hz, Hz, 1 / GeV, boolean_as_0_or_1, boolean_as_0_or_1
-4414	1344154	nan	0	0
-4412	1344156	nan	0	0
-4410	1344158	nan	0	0
-4408	1344160	nan	0	0
-4406	1344162	nan	0	0
-4404	1344164	nan	0	0
-4402	1344166	nan	0	0
-4400	1344168	nan	0	0
-4398	1344170	nan	0	0
-4396	1344172	nan	0	0
-4394	1344174	nan	0	0
-4392	1344176	nan	0	0
-4390	1344178	nan	0	0
-4388	1344180	nan	0	0
-4386	1344182	nan	0	0
-4384	1344184	nan	0	0
-4382	1344186	nan	0	0
-4380	1344188	nan	0	0
-4378	1344190	nan	0	0
-4376	1344192	nan	0	0
-4374	1344194	nan	0	0
-4372	1344196	nan	0	0
-4370	1344198	nan	0	0
-4368	1344200	nan	0	0
-4366	1344202	nan	0	0
-4364	1344204	nan	0	0
-4362	1344206	nan	0	0
-4360	1344208	nan	0	0
-4358	1344210	nan	0	0
-4356	1344212	nan	0	0
-4354	1344214	nan	0	0
-4352	1344216	nan	0	0
-4350	1344218	nan	0	0
-4348	1344220	nan	0	0
-4346	1344222	nan	0	0
-4344	1344224	nan	0	0
-4342	1344226	nan	0	0
-4340	1344228	nan	0	0
-4338	1344230	nan	0	0
-4336	1344232	nan	0	0
-4334	1344234	nan	0	0
-4332	1344236	nan	0	0
-4330	1344238	nan	0	0
-4328	1344240	nan	0	0
-4326	1344242	nan	0	0
-4324	1344244	nan	0	0
-4322	1344246	nan	0	0
-4320	1344248	nan	0	0
-4318	1344250	nan	0	0
